age,age-ch,education-num,education-ch,capital-gain,capital-gain-ch,capital-loss,capital-loss-ch,hours-per-week,hpwch
22,0,10,0,0,0,0,0,15,1
25,1,13,0,0,1,1876,1,40,0
46,1,15,1,0,0,0,0,50,0
44,1,10,1,0,0,0,0,40,1
25,1,9,0,0,0,0,1,40,0
30,1,13,1,0,0,0,0,40,1
54,1,13,0,0,0,0,1,60,0
34,1,13,0,0,0,0,1,45,0
34,0,9,1,0,0,0,0,40,1
30,0,13,1,0,1,1902,1,55,1
21,0,11,1,2174,0,0,0,60,1
27,1,13,1,0,1,0,0,40,1
29,1,10,1,0,1,0,0,40,0
60,0,10,0,0,0,0,1,40,0
36,0,14,0,0,1,0,1,70,0
27,1,14,1,0,0,0,0,40,0
57,1,10,0,0,1,0,0,48,0
24,0,2,0,0,1,0,1,5,0
63,0,10,0,0,0,0,1,22,0
29,1,13,0,0,1,0,0,40,1
34,0,13,1,0,1,0,0,40,1
27,0,9,0,0,1,0,0,40,0
31,0,11,0,0,1,0,0,40,1
31,1,13,1,0,0,0,0,40,0
55,0,10,0,4650,0,0,1,20,0
64,0,9,0,0,1,0,1,99,1
20,1,9,0,0,0,0,0,35,0
44,0,9,0,15024,0,0,0,60,0
35,1,7,1,0,1,0,1,50,1
41,1,10,0,0,0,0,0,40,1
38,1,10,0,0,0,0,0,40,1
21,0,10,0,0,1,0,1,40,0
64,0,13,0,0,1,0,1,45,0
42,0,4,1,0,1,2205,0,40,0
31,0,10,1,0,0,0,0,50,0
42,0,12,0,0,1,0,1,50,0
35,1,12,0,0,1,0,1,35,0
36,0,10,0,0,0,0,0,40,0
23,1,8,0,0,1,0,0,30,0
20,0,10,1,0,0,0,0,14,1
26,0,13,1,0,0,0,0,40,1
56,0,13,0,0,0,2001,1,65,0
40,1,12,0,0,0,0,0,40,0
19,0,7,1,0,0,0,0,24,0
33,1,9,0,0,0,0,1,40,0
45,0,12,1,0,0,0,0,40,0
41,0,9,0,7688,0,0,0,43,0
29,1,9,0,0,1,0,1,40,0
46,1,14,0,0,1,0,0,45,1
48,0,12,1,0,0,0,0,45,0
38,1,9,1,0,0,0,0,45,1
29,1,10,0,0,0,0,0,40,1
35,0,9,1,0,1,0,1,40,1
59,0,13,1,0,1,0,1,30,1
27,0,9,0,0,0,0,1,40,0
43,1,10,1,0,1,0,0,40,0
70,1,13,0,0,0,0,0,20,0
30,0,9,1,0,1,0,0,45,0
24,1,10,0,0,0,0,1,40,0
76,0,9,1,0,0,0,0,15,0
25,1,9,1,0,1,0,1,40,1
39,0,12,0,0,0,0,0,56,1
36,0,13,1,0,0,0,0,40,1
23,0,8,1,0,1,0,0,40,1
60,0,4,1,0,1,0,0,40,1
20,1,10,0,0,1,0,0,30,0
54,0,2,1,0,0,0,0,40,0
20,0,10,0,0,1,0,0,40,0
22,1,9,1,0,1,0,1,40,0
24,0,13,1,0,1,0,0,20,1
41,0,9,0,0,0,0,1,40,0
35,0,10,0,0,0,0,0,40,0
23,1,3,0,0,0,0,1,55,0
54,1,16,1,0,1,1902,0,50,1
17,0,7,0,0,1,0,0,16,0
43,1,9,0,0,0,0,0,40,1
33,0,8,1,0,0,2258,0,42,0
30,1,15,1,0,0,0,0,40,0
38,0,10,1,0,1,0,0,40,0
54,1,9,0,0,0,0,1,45,0
39,0,9,1,0,0,0,0,52,1
32,1,10,0,0,0,1980,1,40,0
61,0,4,0,2885,1,0,0,40,1
24,1,11,1,0,0,0,1,35,0
22,1,13,0,0,1,0,0,40,0
34,1,9,1,0,1,0,1,40,1
18,0,6,0,0,0,0,1,20,1
20,1,9,0,0,0,0,0,25,1
53,0,9,1,0,0,0,1,40,1
32,0,10,0,0,0,0,0,40,1
68,0,10,1,0,1,0,1,30,0
28,1,10,1,0,0,0,0,15,1
28,1,10,1,0,0,0,0,40,0
54,1,10,1,0,0,0,1,56,1
21,1,10,1,0,1,0,1,48,1
52,0,13,0,0,0,0,1,40,1
25,0,10,0,0,1,0,1,40,0
30,1,14,1,0,0,0,0,50,0
33,0,10,0,0,1,0,0,32,0
49,1,13,0,0,0,0,0,40,0
58,1,4,0,0,0,0,0,30,0
45,1,11,1,0,0,0,0,24,0
67,1,4,1,10566,1,0,1,40,0
42,0,13,1,0,0,0,0,50,1
69,1,9,1,0,0,0,1,40,0
61,1,9,1,0,1,0,0,40,1
34,0,10,1,0,0,0,0,40,0
28,1,10,0,0,0,0,0,45,1
19,0,9,1,0,1,0,1,34,1
31,0,10,1,0,0,0,0,40,0
32,0,10,0,0,1,0,1,40,1
76,1,15,0,0,1,1258,1,20,1
53,0,12,1,0,1,0,0,60,1
46,0,9,1,0,0,0,0,37,1
43,0,4,1,4508,0,0,1,40,1
48,0,9,0,0,1,0,0,40,0
39,1,10,0,0,0,2415,0,99,1
59,0,4,0,0,1,0,0,40,1
19,1,10,1,0,0,0,0,38,1
40,1,10,1,0,1,0,0,40,1
63,1,6,0,0,0,0,1,50,1
44,0,10,1,0,0,0,0,10,1
46,1,10,0,0,0,0,0,40,1
22,1,6,0,0,1,0,1,40,1
36,1,12,1,0,0,1669,0,45,1
57,0,10,0,0,0,0,0,40,1
58,1,9,1,0,1,0,0,25,0
25,1,13,0,0,1,0,1,28,0
59,0,10,0,3103,1,0,1,35,1
36,0,9,1,0,0,0,0,45,0
29,1,14,1,0,0,0,1,45,1
49,1,13,0,6497,1,0,1,45,1
42,0,12,0,0,0,0,0,55,0
43,0,10,0,0,1,0,0,17,1
46,0,9,1,0,1,0,1,40,0
43,0,10,1,0,0,0,1,12,1
40,0,12,0,0,1,0,1,40,1
43,1,8,0,0,1,0,1,40,0
48,1,9,0,0,1,0,0,32,1
26,0,9,1,0,1,0,1,28,1
30,0,11,1,0,0,0,1,35,1
58,0,10,0,0,1,1887,1,40,1
43,0,9,1,0,0,0,0,40,0
53,1,9,1,0,1,0,0,40,1
74,1,10,1,0,0,0,1,16,1
64,1,10,0,0,0,0,1,8,0
45,1,13,0,0,1,0,0,40,0
32,1,3,1,0,0,0,0,10,1
23,0,6,0,0,1,0,0,40,1
38,0,10,0,0,1,0,1,40,1
42,1,13,0,0,1,0,0,40,1
24,0,10,0,1151,1,0,0,40,0
63,0,9,1,0,1,0,0,35,0
25,0,10,1,0,1,0,1,35,0
37,0,10,1,0,0,0,1,40,1
28,1,9,0,0,1,0,0,40,1
31,1,10,1,0,0,0,1,40,0
46,1,15,1,99999,0,0,1,50,0
44,0,13,1,0,0,0,1,44,0
42,1,14,1,0,0,0,0,40,0
45,1,16,0,0,0,0,0,40,1
52,1,13,1,0,0,0,1,60,1
40,0,13,1,0,0,0,0,40,1
26,1,9,0,0,0,0,1,40,1
55,1,13,0,0,1,0,1,40,0
17,0,6,0,0,1,0,1,14,0
27,1,10,1,0,1,0,0,40,0
71,0,10,0,20051,0,0,1,50,1
35,1,13,0,0,0,0,1,50,1
17,1,6,1,0,1,0,0,16,0
26,0,9,0,0,1,0,1,52,1
22,0,10,1,0,1,0,0,35,0
51,0,13,1,0,0,0,1,60,1
33,0,10,0,0,0,0,1,40,0
41,0,12,1,0,1,0,1,50,0
50,1,14,0,0,0,0,1,50,0
26,0,9,0,0,0,0,1,40,1
21,0,9,0,0,1,0,1,40,0
53,0,9,1,0,0,0,1,40,0
32,0,9,1,0,0,0,0,40,1
19,1,10,1,0,1,0,1,20,0
22,0,13,0,0,1,0,0,35,1
58,0,9,0,15024,1,0,1,60,1
47,0,13,1,0,0,0,1,60,0
51,1,10,0,0,1,0,0,45,0
42,0,13,0,0,0,0,0,48,1
28,1,13,0,0,0,0,1,40,1
29,1,9,1,0,0,0,0,35,0
50,0,9,0,0,1,0,1,50,0
22,1,10,0,0,1,0,1,30,0
47,0,10,1,0,0,0,0,45,0
60,0,10,1,0,0,0,1,27,0
46,1,9,0,7298,0,0,1,40,1
58,1,13,0,0,0,0,0,60,0
62,0,10,0,0,0,0,1,40,0
47,0,14,0,0,0,0,0,40,0
59,0,9,0,0,0,0,0,40,1
41,1,9,0,0,0,0,1,40,1
31,0,9,1,0,1,0,1,37,0
18,0,9,1,0,0,0,0,40,1
64,0,9,1,0,1,0,0,50,0
51,1,9,0,0,1,0,1,65,0
47,1,13,1,0,1,0,1,35,0
68,0,13,1,0,0,0,1,35,1
32,1,9,0,0,1,0,1,40,0
39,0,5,1,0,1,0,0,43,1
37,0,12,0,0,1,0,1,48,0
29,0,9,0,0,0,0,1,40,0
44,1,9,0,0,0,0,0,40,0
46,0,15,0,0,0,0,0,40,0
40,0,5,0,0,0,0,1,40,0
19,1,9,0,0,0,0,1,35,0
65,0,9,0,2414,0,0,1,30,1
52,0,13,1,0,0,0,1,40,0
40,1,13,0,0,1,0,1,40,1
61,0,5,1,0,1,0,1,40,1
30,0,9,0,0,1,0,0,50,1
61,0,7,0,0,0,0,0,40,0
33,0,11,0,0,1,0,1,84,1
32,0,13,1,0,1,0,0,65,0
32,0,12,0,0,1,0,1,40,1
32,0,13,0,0,0,0,1,35,0
37,1,9,1,0,0,0,1,40,0
53,0,7,1,0,1,0,0,45,0
51,1,14,1,0,1,0,1,40,1
29,0,11,1,0,1,0,1,45,0
48,0,9,1,0,0,0,0,40,1
69,1,9,0,15831,0,0,0,40,0
28,1,14,1,0,1,0,1,40,0
55,1,13,1,0,1,0,0,40,1
45,1,11,0,15024,1,0,0,40,1
18,0,10,0,0,1,0,1,20,1
60,0,4,0,0,1,0,1,40,0
38,1,9,1,0,0,0,1,40,1
19,1,10,0,0,0,0,0,10,1
18,0,7,0,0,0,0,1,25,1
33,0,10,0,0,0,0,1,40,0
33,1,10,0,0,0,0,0,40,1
29,0,14,0,0,1,0,1,45,0
37,0,10,0,0,0,0,1,45,0
50,1,9,1,0,1,0,1,50,1
19,0,10,1,0,1,0,1,10,1
28,0,6,0,0,0,2238,1,35,1
43,0,13,1,0,0,0,0,7,1
23,0,10,1,0,0,0,1,35,0
47,0,4,1,0,0,0,0,40,0
21,0,10,1,0,1,0,1,35,1
19,0,10,0,0,0,0,0,12,1
47,1,13,0,0,1,0,1,50,0
36,1,14,0,0,0,0,0,40,1
62,1,13,0,0,1,2415,1,60,1
65,1,9,1,0,0,0,0,40,1
46,0,15,1,0,1,1902,0,45,1
35,0,7,1,6849,1,0,1,40,0
50,1,5,1,0,1,0,0,40,0
20,1,10,0,0,1,0,0,6,0
17,1,7,0,0,1,0,1,16,0
33,0,10,1,0,0,1740,0,40,0
57,1,10,0,0,0,0,0,40,0
53,0,13,1,0,0,0,1,50,0
47,1,13,1,0,0,0,0,40,0
62,1,14,0,0,0,0,0,35,1
35,0,9,0,0,0,0,0,40,1
27,0,13,0,0,1,0,0,43,1
23,1,9,1,0,0,0,1,50,0
27,1,14,0,0,1,1504,0,45,1
39,0,11,1,0,1,0,1,40,0
25,0,13,0,0,1,0,0,38,1
24,1,10,1,0,0,0,1,20,1
23,0,9,0,0,0,0,0,40,1
29,1,13,1,0,1,0,0,35,0
30,0,13,1,0,1,0,1,38,0
34,0,9,1,0,0,0,0,45,1
32,1,6,1,0,0,0,0,40,0
18,1,7,0,0,1,1602,0,23,0
20,1,11,1,0,0,0,1,35,0
38,0,13,1,0,1,0,0,45,1
18,1,8,0,0,0,0,0,20,1
41,1,5,0,0,1,0,0,40,1
21,0,11,0,0,0,0,1,50,1
36,1,9,1,0,1,0,1,48,1
61,1,10,1,0,1,0,1,30,0
30,1,10,1,0,0,0,0,48,1
26,0,10,0,0,0,0,1,40,0
27,0,13,0,0,0,0,0,40,0
45,0,9,1,0,0,0,1,45,1
47,1,9,0,0,1,0,0,38,0
19,1,10,0,0,1,0,1,10,0
29,0,9,1,0,1,0,0,55,0
51,0,9,0,0,0,0,1,70,1
34,1,12,1,0,0,0,1,60,1
42,0,9,1,3908,1,0,0,45,1
26,0,3,1,0,1,0,0,40,1
20,1,10,0,0,0,0,0,15,1
43,0,12,1,0,0,0,0,50,0
20,0,10,0,0,0,0,0,20,0
27,1,9,0,0,1,0,0,50,0
46,1,10,0,0,0,0,0,40,1
39,0,9,0,0,1,0,1,40,1
33,0,10,1,0,1,0,1,49,1
42,0,11,1,0,1,0,1,32,1
23,1,9,0,0,1,0,1,25,1
29,1,13,1,0,1,0,0,42,0
27,0,9,1,0,0,0,1,60,0
43,1,9,0,0,0,0,1,35,1
23,1,10,0,0,1,0,0,40,0
40,1,14,1,0,0,0,0,44,0
35,1,10,1,0,0,0,0,61,1
30,1,9,0,0,1,0,1,40,1
59,1,7,0,0,1,0,1,40,1
65,1,10,1,2290,1,0,1,40,0
28,0,14,0,0,0,0,0,60,0
79,0,13,0,0,0,0,0,40,0
43,1,14,1,0,1,0,1,35,0
54,1,4,0,0,0,0,1,40,0
27,1,9,1,0,0,0,1,62,1
30,0,13,1,15024,0,0,1,35,1
22,0,13,1,0,0,0,1,15,1
34,1,9,0,0,1,0,1,65,1
18,1,7,1,0,1,0,0,3,0
40,1,11,0,0,0,1977,1,15,0
28,1,5,1,4508,1,0,0,40,1
18,0,9,0,0,0,0,1,40,1
46,0,10,1,0,0,0,0,40,0
23,1,9,0,0,1,0,1,35,0
77,1,10,0,0,0,0,0,6,0
41,0,14,0,0,1,1848,1,40,0
48,1,10,0,0,1,0,1,50,0
29,0,13,1,0,0,0,0,50,0
41,0,7,1,0,1,0,1,40,1
41,0,5,1,0,1,0,1,40,0
34,0,12,0,0,1,0,0,55,0
49,1,12,0,0,1,0,0,50,0
49,1,9,1,0,0,0,1,50,0
30,0,9,0,0,1,0,0,40,1
28,0,13,0,0,1,0,0,40,0
62,1,13,1,0,1,0,1,40,0
41,0,10,1,0,1,0,1,52,1
20,0,10,0,0,1,0,1,40,1
61,1,1,0,0,0,0,0,40,1
30,1,13,1,0,0,0,0,60,0
29,1,15,0,0,0,0,1,55,1
50,1,14,0,0,0,1590,1,45,0
44,1,9,0,0,0,0,1,40,1
25,0,13,0,0,1,0,1,45,1
62,1,11,0,0,1,0,1,40,1
57,0,10,0,0,1,0,1,40,1
35,1,13,1,0,1,0,0,45,0
26,0,13,0,0,1,0,0,40,0
60,1,4,1,0,0,0,1,40,1
22,1,10,0,0,0,0,1,40,1
62,0,14,0,0,0,0,0,50,0
26,0,9,1,0,1,0,1,40,1
26,0,10,1,0,1,0,0,20,0
44,1,13,1,7688,1,0,1,40,1
32,1,13,1,0,1,0,0,40,0
66,1,13,0,0,0,0,0,50,1
24,0,1,0,0,1,0,0,30,0
19,0,10,1,0,1,0,1,25,1
54,0,13,1,0,0,0,1,50,0
37,1,9,0,0,1,0,1,40,1
38,1,13,1,0,1,0,0,50,0
37,1,13,1,0,0,0,1,50,1
22,0,10,0,0,1,0,1,35,0
34,0,10,0,0,1,0,1,25,0
35,0,9,1,0,0,0,1,15,1
42,1,14,1,0,0,0,1,40,1
47,1,13,1,0,0,0,1,40,0
29,0,13,1,0,1,0,0,80,1
34,1,9,0,0,0,0,1,40,0
38,1,13,1,0,0,0,1,70,1
62,1,9,0,0,0,0,1,40,1
35,0,9,0,0,1,0,0,40,0
37,1,9,0,0,1,0,0,40,1
47,0,9,0,0,0,0,1,40,1
37,1,10,1,0,1,0,1,40,1
22,0,11,1,0,0,0,1,30,0
60,0,7,0,0,1,0,0,40,1
31,1,10,1,0,0,0,0,40,0
74,0,6,0,1797,1,0,1,30,0
63,0,9,0,0,1,0,0,40,1
30,0,7,0,0,0,0,0,40,1
44,0,9,0,0,0,0,1,30,0
40,1,15,0,15024,1,0,1,40,1
35,0,10,1,0,0,0,1,60,1
50,0,10,1,0,1,0,1,40,0
18,1,10,1,0,1,0,0,10,1
33,1,11,0,0,1,0,0,40,1
59,1,4,0,0,0,0,1,70,0
17,0,7,0,0,0,0,0,20,1
47,0,9,1,0,1,0,1,40,1
51,0,10,1,0,1,0,1,50,1
26,1,13,1,0,1,0,1,40,1
32,0,10,1,0,1,0,0,40,1
55,1,9,1,0,1,0,1,40,1
36,1,10,1,0,1,0,0,40,0
54,0,9,1,0,1,0,0,40,1
19,0,9,1,0,1,1602,1,30,1
32,0,14,0,0,0,0,1,45,0
52,1,16,1,0,1,0,1,40,0
39,0,9,1,0,0,0,1,28,1
39,1,9,1,0,1,0,1,45,1
59,1,9,1,0,0,0,1,50,0
55,1,13,0,0,1,0,0,40,1
54,0,9,1,0,0,0,1,60,1
31,1,9,0,0,0,0,0,40,0
19,1,7,0,0,1,0,0,25,1
30,1,9,1,0,0,0,1,40,0
47,1,13,1,0,0,0,1,40,1
31,1,12,0,0,0,0,0,40,0
32,1,13,1,0,1,0,0,47,1
33,1,11,0,0,0,0,0,40,0
31,0,9,0,0,1,0,0,40,0
32,0,9,0,0,1,0,1,40,1
46,0,9,0,0,0,0,1,35,0
29,1,9,1,0,1,0,0,20,0
41,1,9,0,0,0,0,1,40,1
39,0,9,0,0,0,0,0,60,1
34,1,9,0,0,0,0,1,20,0
23,0,13,0,0,0,0,0,24,1
53,1,14,0,0,1,0,0,65,0
45,0,9,0,0,0,0,0,40,0
34,0,13,1,0,0,0,1,10,0
47,1,9,1,0,1,0,0,40,1
24,1,4,0,0,0,0,0,60,0
42,0,14,0,4687,0,0,0,35,0
53,0,10,1,3137,1,0,1,40,1
38,0,9,1,0,0,0,0,55,1
26,0,9,0,0,1,0,0,70,0
18,1,7,0,0,1,0,0,20,1
43,0,6,0,0,1,0,0,40,0
26,0,13,0,0,1,0,1,32,0
47,1,13,0,0,1,0,0,40,1
26,1,11,1,0,0,0,1,65,0
21,0,10,1,2105,1,0,0,20,1
32,1,10,1,0,0,1726,0,38,1
48,1,16,0,7688,0,0,1,55,1
39,0,14,0,15020,1,0,1,60,1
58,0,13,0,0,1,0,1,40,0
55,0,4,1,0,1,0,0,60,0
40,0,9,0,0,1,0,1,55,1
33,0,9,0,0,1,0,1,40,0
74,1,16,0,0,1,0,0,25,1
49,0,9,1,0,0,0,0,55,0
56,1,7,1,0,0,0,0,65,0
29,1,13,1,14344,1,0,0,40,0
25,1,12,1,0,1,0,0,48,0
57,0,8,1,0,1,0,1,40,1
29,0,9,0,0,0,0,1,40,0
28,1,9,1,2354,1,0,1,40,0
59,1,9,0,0,1,0,1,40,0
30,1,13,0,27828,1,0,0,60,1
28,0,9,0,0,1,0,0,40,1
19,0,10,0,0,1,0,0,20,0
40,1,10,1,0,1,0,1,45,0
28,0,10,1,0,1,0,0,40,0
48,1,13,0,0,1,0,0,55,1
20,1,10,1,0,1,0,1,10,1
58,1,13,0,99999,1,0,1,35,0
19,1,10,1,0,0,0,0,30,1
75,1,9,0,0,1,0,0,8,0
24,0,13,0,0,1,0,0,30,0
31,1,9,1,0,1,0,0,45,0
28,0,9,0,0,1,0,0,35,0
41,0,9,1,0,1,0,1,45,1
23,1,10,0,0,1,0,1,35,1
46,0,9,1,0,1,0,1,43,0
33,0,8,1,0,1,0,1,40,1
34,0,10,1,0,0,0,1,50,1
47,0,13,1,0,0,0,1,50,0
81,0,9,1,0,0,2377,1,26,0
45,0,9,1,0,0,0,1,40,0
35,1,9,1,0,1,0,1,40,0
59,1,13,0,0,0,0,1,50,0
46,1,13,0,0,1,0,0,48,1
39,0,9,1,0,1,0,1,35,1
23,1,10,0,0,1,0,0,40,1
25,1,12,1,0,0,0,0,40,0
37,1,2,0,0,0,0,0,40,1
49,0,10,0,15024,0,0,0,50,0
25,1,9,1,0,1,0,1,48,1
32,0,13,0,0,0,0,1,60,1
34,1,10,1,0,0,0,1,40,1
40,0,13,1,0,0,0,1,40,1
33,0,9,1,0,1,0,1,40,0
78,1,4,0,0,0,0,1,20,1
31,0,13,1,0,0,0,0,43,0
61,0,10,1,0,0,0,0,25,0
22,0,9,0,0,0,0,0,40,0
29,0,11,1,0,1,0,0,40,0
37,0,9,1,0,0,0,1,40,0
35,0,7,0,0,1,0,1,40,0
52,1,14,0,15024,0,0,1,60,1
37,0,9,0,0,0,0,1,30,0
18,1,7,0,0,0,0,0,20,1
37,0,6,0,0,0,0,1,48,0
46,1,15,1,0,0,0,1,40,1
25,0,7,1,0,1,0,0,40,0
47,1,13,0,0,1,0,1,40,0
55,1,13,0,0,0,0,0,60,1
32,0,10,1,0,0,1740,1,40,0
25,0,10,1,0,1,0,0,50,1
50,0,9,0,0,0,0,0,40,1
18,0,8,0,0,1,0,0,20,0
25,1,5,0,0,0,0,0,40,1
23,1,13,1,0,0,0,1,40,0
51,1,9,0,0,0,0,1,40,1
47,1,9,0,2829,1,0,0,65,1
37,0,9,0,0,1,0,1,40,1
37,0,10,1,25236,0,0,0,25,0
27,0,3,0,0,1,0,0,40,1
19,1,7,1,0,1,0,1,25,1
52,0,8,0,0,1,0,0,40,0
25,0,11,1,0,1,0,1,45,0
17,0,8,1,0,0,0,0,40,0
21,0,9,0,0,0,0,0,40,1
41,1,11,1,0,1,0,0,60,1
55,1,9,0,7688,0,0,0,40,1
20,1,6,0,0,0,0,1,40,0
24,1,10,0,0,0,0,0,40,0
41,0,13,1,0,1,0,1,38,0
23,0,10,0,0,1,0,1,35,1
33,0,9,1,0,1,0,1,40,1
29,0,13,1,0,1,0,0,45,0
50,1,10,0,0,0,0,1,40,0
37,1,7,0,0,1,0,1,60,1
48,1,11,0,7688,0,0,1,40,1
19,0,10,0,0,1,0,0,10,1
40,1,10,1,0,0,0,1,40,0
30,1,9,1,0,0,1669,0,70,1
65,1,7,0,0,1,0,1,20,1
44,1,13,0,0,0,0,1,48,0
32,0,13,0,0,0,0,1,45,0
41,1,10,0,0,1,0,1,65,1
28,1,4,0,0,0,0,0,55,1
44,1,11,1,7298,1,0,1,48,1
39,0,12,1,0,0,0,0,55,0
59,1,9,0,0,0,0,1,40,1
31,0,14,0,0,0,0,1,60,1
34,1,9,1,0,0,0,0,40,1
20,1,9,0,0,0,0,1,40,1
33,1,13,0,0,0,0,1,40,1
52,1,16,1,0,1,0,1,65,1
31,0,12,1,0,1,0,0,44,0
39,0,9,0,0,0,0,1,43,0
35,1,9,1,0,0,0,1,45,0
37,0,9,0,0,1,2129,1,40,0
44,1,15,1,0,0,0,1,32,0
28,1,12,0,0,1,0,0,65,0
17,0,7,1,0,1,0,1,15,1
23,1,13,1,0,1,0,0,60,1
35,0,9,0,15024,1,0,0,80,0
19,1,10,0,0,0,0,1,20,0
30,0,9,0,0,0,0,1,40,0
27,1,13,0,0,0,0,1,40,0
29,1,9,1,0,1,0,0,50,0
27,1,11,0,10520,1,0,1,65,1
37,0,9,1,4386,0,0,1,45,0
44,1,11,0,0,0,0,0,50,1
34,0,13,0,3103,1,0,1,55,1
43,0,9,1,0,0,0,1,40,0
41,1,9,1,0,0,0,1,40,0
34,1,9,1,0,1,0,0,50,1
23,1,10,0,0,0,0,0,45,0
51,0,9,0,0,1,0,0,20,1
24,1,12,0,0,1,0,1,40,1
38,0,9,1,0,1,0,1,24,0
24,1,9,1,0,0,0,0,40,0
53,1,16,0,0,0,0,1,40,1
33,0,10,1,0,1,0,1,56,0
24,1,9,1,0,1,0,0,40,0
45,0,14,1,0,1,0,0,40,1
31,1,7,0,0,0,0,0,50,0
38,0,10,0,0,0,0,0,47,0
28,0,13,1,0,1,0,1,50,1
38,1,11,1,0,0,0,1,50,1
25,0,13,1,0,1,0,0,50,1
29,0,10,0,0,0,0,1,40,0
29,0,9,1,0,1,0,0,50,1
48,1,9,1,0,1,0,1,50,0
24,0,11,1,0,1,0,0,40,0
31,0,9,1,0,1,0,1,30,1
36,1,10,0,0,1,0,0,45,1
62,1,13,0,0,1,0,1,50,1
25,0,13,0,0,1,0,0,40,0
55,1,9,1,0,1,0,0,40,0
21,1,10,0,0,0,0,0,40,1
60,1,5,0,0,1,0,0,45,1
41,1,12,0,0,1,0,0,40,1
43,1,9,1,0,1,0,0,40,0
30,1,9,0,0,0,0,1,40,0
47,0,10,1,0,1,0,0,40,0
50,1,9,1,0,0,0,0,40,0
41,1,9,0,0,1,1887,1,55,0
23,0,9,0,0,1,0,0,40,0
38,1,4,1,0,1,0,1,40,1
30,0,12,1,0,1,0,1,40,1
35,0,9,1,0,1,0,1,40,1
25,0,10,1,0,1,0,1,35,1
61,0,15,0,0,1,0,1,20,0
71,1,9,1,0,1,0,1,70,0
35,0,9,0,0,0,0,0,40,1
35,1,9,1,0,0,0,1,40,0
38,1,9,1,0,0,0,1,40,0
27,1,11,0,0,0,0,1,40,0
51,0,2,1,0,0,0,0,35,1
55,0,12,0,0,1,0,0,40,1
45,1,13,0,0,1,2002,0,55,0
33,0,11,1,0,1,0,1,40,0
25,0,10,0,0,0,0,0,40,1
52,1,16,0,0,1,0,1,38,0
46,0,10,1,0,0,0,0,17,0
34,0,10,0,4386,0,0,0,20,1
52,0,13,1,0,1,0,1,40,1
47,1,10,0,0,1,0,1,40,0
46,0,13,0,0,0,0,0,40,1
36,1,10,1,0,1,0,1,60,1
69,1,4,0,0,1,0,1,48,0
34,1,10,0,7298,0,0,0,40,1
36,0,9,0,0,1,0,1,65,1
31,1,9,0,2174,1,0,0,40,0
31,1,9,1,0,1,2415,1,40,1
38,0,13,1,0,0,1740,1,40,1
57,0,10,1,0,1,0,1,35,1
24,1,12,0,0,0,0,0,20,0
37,1,9,1,0,0,0,0,45,1
69,1,10,0,9386,1,0,0,72,0
39,1,14,0,0,1,0,1,40,0
38,0,11,1,0,1,0,1,40,1
34,1,9,0,0,0,0,0,40,0
21,0,9,1,0,1,0,0,40,0
21,1,10,0,0,0,0,1,20,1
61,1,9,0,0,1,0,0,40,0
35,0,9,0,0,1,0,1,45,0
29,0,10,1,0,1,0,1,55,0
18,1,6,0,0,1,0,1,30,0
41,1,9,1,0,1,0,1,45,1
42,0,8,0,0,0,0,0,60,0
52,0,14,1,0,1,0,1,40,0
38,1,8,0,0,0,0,0,17,0
51,1,9,0,0,1,0,0,50,0
55,1,9,1,0,0,0,1,40,0
20,0,10,0,0,1,0,0,40,0
23,0,10,1,0,1,0,0,40,0
24,1,12,1,0,1,0,0,40,1
48,1,13,0,0,1,0,0,40,0
22,1,9,1,0,1,0,0,40,0
22,1,10,0,0,0,0,0,15,0
28,1,10,0,0,1,0,1,40,1
28,1,14,1,0,0,0,0,45,1
34,1,13,1,5178,0,0,0,55,0
25,0,9,0,0,0,0,0,40,1
48,0,9,0,0,0,0,0,50,1
32,0,9,0,0,1,0,0,43,1
31,1,5,1,0,0,0,0,35,1
65,1,9,0,0,1,0,0,25,0
56,1,10,1,0,1,0,1,35,0
22,1,11,1,0,1,0,1,75,0
27,1,13,1,0,0,0,0,50,0
27,0,9,1,0,1,0,1,40,0
30,0,14,1,0,0,0,0,45,1
33,0,10,0,0,0,0,1,40,1
50,1,13,1,0,0,0,1,43,0
19,1,10,0,0,0,0,1,22,0
42,1,9,0,4064,1,0,1,40,0
37,0,9,0,0,0,0,1,40,1
26,1,9,1,0,0,0,1,40,1
32,0,8,1,0,1,0,0,40,0
43,0,10,0,0,0,0,0,40,0
47,0,9,0,0,0,0,1,40,0
26,0,13,0,0,0,0,1,40,1
24,1,10,0,0,0,0,1,40,1
34,1,7,1,0,0,0,0,70,0
33,1,9,0,0,1,0,0,45,1
35,0,14,0,0,1,0,0,40,0
57,1,9,0,0,1,0,0,50,0
45,1,9,1,0,1,0,1,7,1
42,0,10,0,0,1,0,1,40,0
25,0,13,1,0,1,0,1,35,0
56,0,9,1,0,0,0,0,40,0
25,1,9,0,0,0,0,1,40,0
23,1,13,0,0,0,0,0,50,0
35,1,10,0,0,1,0,1,50,1
28,0,5,0,0,1,0,1,52,1
41,1,12,1,0,0,0,0,60,0
26,0,9,1,0,1,0,1,40,0
37,0,9,1,0,0,0,0,30,1
22,1,9,0,0,0,0,1,20,1
30,0,13,1,0,0,0,0,40,0
42,1,13,1,0,0,0,1,40,0
38,0,11,1,0,0,0,0,30,0
49,0,1,0,0,1,0,0,40,0
27,1,13,1,0,1,0,1,60,1
